"game","row","col","date","day","month","year","order","player1","player2","player3"
8762,4,1,"2024-01-10","10","01","2024",1,"Carlon_Denise","Vallely_Michael","Camara_Roy"
8762,3,3,"2024-01-10","10","01","2024",2,"Carlon_Denise","Vallely_Michael","Camara_Roy"
8762,4,6,"2024-01-10","10","01","2024",3,"Carlon_Denise","Vallely_Michael","Camara_Roy"
8763,5,5,"1993-03-04","04","03","1993",1,"Mullens_Tom","Candib_Richard","Gordon_Dave"
8763,3,3,"1993-03-04","04","03","1993",2,"Mullens_Tom","Candib_Richard","Gordon_Dave"
8763,5,4,"1993-03-04","04","03","1993",3,"Mullens_Tom","Candib_Richard","Gordon_Dave"
8765,4,1,"2024-01-11","11","01","2024",1,"Guszkowski_John","Strekal_Allison","Nguyen_Long"
8765,3,4,"2024-01-11","11","01","2024",2,"Guszkowski_John","Strekal_Allison","Nguyen_Long"
8765,5,1,"2024-01-11","11","01","2024",3,"Guszkowski_John","Strekal_Allison","Nguyen_Long"
8766,4,1,"1993-03-05","05","03","1993",1,"Riveire_Janine","Nivens_Denny","Mullens_Tom"
8766,5,4,"1993-03-05","05","03","1993",2,"Riveire_Janine","Nivens_Denny","Mullens_Tom"
8766,5,6,"1993-03-05","05","03","1993",3,"Riveire_Janine","Nivens_Denny","Mullens_Tom"
8767,5,1,"2024-01-12","12","01","2024",1,"Kukoyi_Rotimi","Nguyen_Long","Camara_Roy"
8767,2,1,"2024-01-12","12","01","2024",2,"Kukoyi_Rotimi","Nguyen_Long","Camara_Roy"
8767,2,2,"2024-01-12","12","01","2024",3,"Kukoyi_Rotimi","Nguyen_Long","Camara_Roy"
8768,5,3,"1993-03-08","08","03","1993",1,"Meltzer_Lois","Ward_Mike","Mullens_Tom"
8768,4,4,"1993-03-08","08","03","1993",2,"Meltzer_Lois","Ward_Mike","Mullens_Tom"
8768,4,6,"1993-03-08","08","03","1993",3,"Meltzer_Lois","Ward_Mike","Mullens_Tom"
8769,3,1,"2024-01-12","12","01","2024",1,"Berry_Nik","Sisson_Julie","Nyquist_Anji"
8769,4,5,"2024-01-12","12","01","2024",2,"Berry_Nik","Sisson_Julie","Nyquist_Anji"
8769,5,2,"2024-01-12","12","01","2024",3,"Berry_Nik","Sisson_Julie","Nyquist_Anji"
8770,3,1,"2024-01-12","12","01","2024",1,"Clark_Rachel","Ott_Matthew","Ciarrocchi_Daniel"
8770,4,4,"2024-01-12","12","01","2024",2,"Clark_Rachel","Ott_Matthew","Ciarrocchi_Daniel"
8770,5,2,"2024-01-12","12","01","2024",3,"Clark_Rachel","Ott_Matthew","Ciarrocchi_Daniel"
8771,4,1,"1993-03-09","09","03","1993",1,"Abrams_John","Jungreis_Abby","Ward_Mike"
8771,3,2,"1993-03-09","09","03","1993",2,"Abrams_John","Jungreis_Abby","Ward_Mike"
8771,4,6,"1993-03-09","09","03","1993",3,"Abrams_John","Jungreis_Abby","Ward_Mike"
8772,3,6,"1993-03-10","10","03","1993",1,"Quinn_Tom","Beute_Rosemary","Abrams_John"
8772,4,3,"1993-03-10","10","03","1993",2,"Quinn_Tom","Beute_Rosemary","Abrams_John"
8772,5,2,"1993-03-10","10","03","1993",3,"Quinn_Tom","Beute_Rosemary","Abrams_John"
8773,5,5,"1993-03-11","11","03","1993",1,"Mccarthy_Brian","Kane_Michael","Abrams_John"
8773,4,4,"1993-03-11","11","03","1993",2,"Mccarthy_Brian","Kane_Michael","Abrams_John"
8773,5,5,"1993-03-11","11","03","1993",3,"Mccarthy_Brian","Kane_Michael","Abrams_John"
8774,4,6,"2024-01-15","15","01","2024",1,"Kukoyi_Rotimi","Nguyen_Long","Camara_Roy"
8774,3,2,"2024-01-15","15","01","2024",2,"Kukoyi_Rotimi","Nguyen_Long","Camara_Roy"
8774,4,3,"2024-01-15","15","01","2024",3,"Kukoyi_Rotimi","Nguyen_Long","Camara_Roy"
8775,5,5,"2024-01-16","16","01","2024",1,"Stone_Sharon","Palumbo_Katie","Tirrell_Andy"
8775,3,1,"2024-01-16","16","01","2024",2,"Stone_Sharon","Palumbo_Katie","Tirrell_Andy"
8775,4,5,"2024-01-16","16","01","2024",3,"Stone_Sharon","Palumbo_Katie","Tirrell_Andy"
8776,2,3,"1998-05-03","03","05","1998",1,"Spurs_Beverly","Rankins_Michael","Frates_Leslie"
8776,4,5,"1998-05-03","03","05","1998",2,"Spurs_Beverly","Rankins_Michael","Frates_Leslie"
8776,5,2,"1998-05-03","03","05","1998",3,"Spurs_Beverly","Rankins_Michael","Frates_Leslie"
8778,4,4,"2024-01-17","17","01","2024",1,"Palmer_Patti","Zaheer_Juveria","Lohman_Devin"
8778,2,6,"2024-01-17","17","01","2024",2,"Palmer_Patti","Zaheer_Juveria","Lohman_Devin"
8778,5,5,"2024-01-17","17","01","2024",3,"Palmer_Patti","Zaheer_Juveria","Lohman_Devin"
8779,4,3,"2024-01-18","18","01","2024",1,"Berry_Nik","Westerhaus_Kendra","Bath_Martha"
8779,2,1,"2024-01-18","18","01","2024",2,"Berry_Nik","Westerhaus_Kendra","Bath_Martha"
8779,4,5,"2024-01-18","18","01","2024",3,"Berry_Nik","Westerhaus_Kendra","Bath_Martha"
8780,3,1,"2024-01-19","19","01","2024",1,"Clark_Rachel","Portman_Erin","White_Bryan"
8780,3,2,"2024-01-19","19","01","2024",2,"Clark_Rachel","Portman_Erin","White_Bryan"
8780,3,6,"2024-01-19","19","01","2024",3,"Clark_Rachel","Portman_Erin","White_Bryan"
8781,2,5,"2024-01-22","22","01","2024",1,"Cheung_Ron","Moore_Daniel","Hassel_Holly"
8781,2,3,"2024-01-22","22","01","2024",2,"Cheung_Ron","Moore_Daniel","Hassel_Holly"
8781,5,4,"2024-01-22","22","01","2024",3,"Cheung_Ron","Moore_Daniel","Hassel_Holly"
8782,4,6,"2024-01-23","23","01","2024",1,"Brown_Xanni","DI Vito_Lynn","Ramirez_Robbi"
8782,2,6,"2024-01-23","23","01","2024",2,"Brown_Xanni","DI Vito_Lynn","Ramirez_Robbi"
8782,5,4,"2024-01-23","23","01","2024",3,"Brown_Xanni","DI Vito_Lynn","Ramirez_Robbi"
8784,4,4,"2024-01-24","24","01","2024",1,"Barry_Kelly","Sy_Lloyd","Hupp_Dillon"
8784,3,6,"2024-01-24","24","01","2024",2,"Barry_Kelly","Sy_Lloyd","Hupp_Dillon"
8784,4,3,"2024-01-24","24","01","2024",3,"Barry_Kelly","Sy_Lloyd","Hupp_Dillon"
8785,5,4,"2024-01-25","25","01","2024",1,"Chao_Alec","Sears_Connor","Stoberock_Johanna"
8785,3,4,"2024-01-25","25","01","2024",2,"Chao_Alec","Sears_Connor","Stoberock_Johanna"
8785,5,3,"2024-01-25","25","01","2024",3,"Chao_Alec","Sears_Connor","Stoberock_Johanna"
8786,4,4,"2024-01-26","26","01","2024",1,"Sopher_Ittai","Menkhus_Michael","Ghattas_Tamara"
8786,4,4,"2024-01-26","26","01","2024",2,"Sopher_Ittai","Menkhus_Michael","Ghattas_Tamara"
8786,4,6,"2024-01-26","26","01","2024",3,"Sopher_Ittai","Menkhus_Michael","Ghattas_Tamara"
8787,2,4,"2024-01-29","29","01","2024",1,"Bath_Martha","Tirrell_Andy","Sy_Lloyd"
8787,4,3,"2024-01-29","29","01","2024",2,"Bath_Martha","Tirrell_Andy","Sy_Lloyd"
8787,5,6,"2024-01-29","29","01","2024",3,"Bath_Martha","Tirrell_Andy","Sy_Lloyd"
8788,3,3,"2024-01-30","30","01","2024",1,"Ramirez_Robbi","Chao_Alec","Zaheer_Juveria"
8788,2,1,"2024-01-30","30","01","2024",2,"Ramirez_Robbi","Chao_Alec","Zaheer_Juveria"
8788,4,6,"2024-01-30","30","01","2024",3,"Ramirez_Robbi","Chao_Alec","Zaheer_Juveria"
8789,4,3,"2024-01-31","31","01","2024",1,"Cheung_Ron","Portman_Erin","Menkhus_Michael"
8789,4,2,"2024-01-31","31","01","2024",2,"Cheung_Ron","Portman_Erin","Menkhus_Michael"
8789,5,4,"2024-01-31","31","01","2024",3,"Cheung_Ron","Portman_Erin","Menkhus_Michael"
8790,5,4,"2024-02-01","01","02","2024",1,"Menkhus_Michael","Tirrell_Andy","Zaheer_Juveria"
8790,2,1,"2024-02-01","01","02","2024",2,"Menkhus_Michael","Tirrell_Andy","Zaheer_Juveria"
8790,4,5,"2024-02-01","01","02","2024",3,"Menkhus_Michael","Tirrell_Andy","Zaheer_Juveria"
8791,5,4,"2024-02-02","02","02","2024",1,"Menkhus_Michael","Tirrell_Andy","Zaheer_Juveria"
8791,4,4,"2024-02-02","02","02","2024",2,"Menkhus_Michael","Tirrell_Andy","Zaheer_Juveria"
8791,4,5,"2024-02-02","02","02","2024",3,"Menkhus_Michael","Tirrell_Andy","Zaheer_Juveria"
8792,5,5,"2024-02-02","02","02","2024",1,"DI Toro_Ilena","Petersen_Ed","Anderson_Eric"
8792,3,2,"2024-02-02","02","02","2024",2,"DI Toro_Ilena","Petersen_Ed","Anderson_Eric"
8792,4,1,"2024-02-02","02","02","2024",3,"DI Toro_Ilena","Petersen_Ed","Anderson_Eric"
8793,4,4,"1993-06-09","09","06","1993",1,"Cahill_Judith","Schwartz_Gerry","Elstein_Barbara"
8793,5,2,"1993-06-09","09","06","1993",2,"Cahill_Judith","Schwartz_Gerry","Elstein_Barbara"
8793,5,6,"1993-06-09","09","06","1993",3,"Cahill_Judith","Schwartz_Gerry","Elstein_Barbara"
8794,4,1,"1993-06-10","10","06","1993",1,"Lin_Al","Logan_Gina","Cahill_Judith"
8794,4,5,"1993-06-10","10","06","1993",2,"Lin_Al","Logan_Gina","Cahill_Judith"
8794,5,4,"1993-06-10","10","06","1993",3,"Lin_Al","Logan_Gina","Cahill_Judith"
8795,5,4,"1993-05-17","17","05","1993",1,"Sperber_Alan","Hamilton_Bruce","Schwartzberg_Bev"
8795,5,3,"1993-05-17","17","05","1993",2,"Sperber_Alan","Hamilton_Bruce","Schwartzberg_Bev"
8795,5,4,"1993-05-17","17","05","1993",3,"Sperber_Alan","Hamilton_Bruce","Schwartzberg_Bev"
8796,5,4,"2024-02-05","05","02","2024",1,"Chin_Jesse","Hayward_Mira","Campolieta_Kate"
8796,3,2,"2024-02-05","05","02","2024",2,"Chin_Jesse","Hayward_Mira","Campolieta_Kate"
8796,4,3,"2024-02-05","05","02","2024",3,"Chin_Jesse","Hayward_Mira","Campolieta_Kate"
8797,5,4,"1993-06-11","11","06","1993",1,"Bennington_Chris","Fish_Peter","Lin_Al"
8797,4,5,"1993-06-11","11","06","1993",2,"Bennington_Chris","Fish_Peter","Lin_Al"
8797,5,2,"1993-06-11","11","06","1993",3,"Bennington_Chris","Fish_Peter","Lin_Al"
8798,5,4,"1993-05-18","18","05","1993",1,"Capalbi_Mary","Good_Pamela","Schwartzberg_Bev"
8798,3,4,"1993-05-18","18","05","1993",2,"Capalbi_Mary","Good_Pamela","Schwartzberg_Bev"
8798,5,2,"1993-05-18","18","05","1993",3,"Capalbi_Mary","Good_Pamela","Schwartzberg_Bev"
8799,5,4,"2024-02-06","06","02","2024",1,"Harvey_Matt","Zhao_Crystal","Bilodeau_Deb"
8799,4,5,"2024-02-06","06","02","2024",2,"Harvey_Matt","Zhao_Crystal","Bilodeau_Deb"
8799,5,3,"2024-02-06","06","02","2024",3,"Harvey_Matt","Zhao_Crystal","Bilodeau_Deb"
8800,5,3,"1993-06-14","14","06","1993",1,"Clark_John","Loring_Susan","Lin_Al"
8800,3,2,"1993-06-14","14","06","1993",2,"Clark_John","Loring_Susan","Lin_Al"
8800,5,4,"1993-06-14","14","06","1993",3,"Clark_John","Loring_Susan","Lin_Al"
8801,4,3,"1993-05-19","19","05","1993",1,"Green_Adam","Papadopoulos_Gus","Schwartzberg_Bev"
8801,4,2,"1993-05-19","19","05","1993",2,"Green_Adam","Papadopoulos_Gus","Schwartzberg_Bev"
8801,4,4,"1993-05-19","19","05","1993",3,"Green_Adam","Papadopoulos_Gus","Schwartzberg_Bev"
8802,5,4,"2024-02-07","07","02","2024",1,"Clagett_Taylor","Sriken_Lisa","White_Justin"
8802,4,2,"2024-02-07","07","02","2024",2,"Clagett_Taylor","Sriken_Lisa","White_Justin"
8802,4,3,"2024-02-07","07","02","2024",3,"Clagett_Taylor","Sriken_Lisa","White_Justin"
8803,5,5,"1993-06-15","15","06","1993",1,"Yaffe_Deborah","Meade_Don","Lin_Al"
8803,3,2,"1993-06-15","15","06","1993",2,"Yaffe_Deborah","Meade_Don","Lin_Al"
8803,5,4,"1993-06-15","15","06","1993",3,"Yaffe_Deborah","Meade_Don","Lin_Al"
8804,4,2,"2024-02-08","08","02","2024",1,"Goldlust_Suzanne","Petersen_Ed","Gordon_Alex"
8804,4,1,"2024-02-08","08","02","2024",2,"Goldlust_Suzanne","Petersen_Ed","Gordon_Alex"
8804,4,3,"2024-02-08","08","02","2024",3,"Goldlust_Suzanne","Petersen_Ed","Gordon_Alex"
8805,5,5,"1993-07-08","08","07","1993",1,"Lemkin_Michael","Lawrence_Merle","Schiffer_Ed"
8805,4,4,"1993-07-08","08","07","1993",2,"Lemkin_Michael","Lawrence_Merle","Schiffer_Ed"
8805,5,5,"1993-07-08","08","07","1993",3,"Lemkin_Michael","Lawrence_Merle","Schiffer_Ed"
8806,2,4,"2024-02-09","09","02","2024",1,"Curran_Patrick","Matheny_Jesse","Hill Kepron_Emma"
8806,4,2,"2024-02-09","09","02","2024",2,"Curran_Patrick","Matheny_Jesse","Hill Kepron_Emma"
8806,5,4,"2024-02-09","09","02","2024",3,"Curran_Patrick","Matheny_Jesse","Hill Kepron_Emma"
8807,5,3,"1993-05-24","24","05","1993",1,"Pierce_Linda","Fenstermaker_Eric","Schwartz_Ira"
8807,4,4,"1993-05-24","24","05","1993",2,"Pierce_Linda","Fenstermaker_Eric","Schwartz_Ira"
8807,5,2,"1993-05-24","24","05","1993",3,"Pierce_Linda","Fenstermaker_Eric","Schwartz_Ira"
8808,3,1,"1993-05-25","25","05","1993",1,"Wegener_Norman","Altman_Irene","Pierce_Linda"
8808,5,3,"1993-05-25","25","05","1993",2,"Wegener_Norman","Altman_Irene","Pierce_Linda"
8808,5,6,"1993-05-25","25","05","1993",3,"Wegener_Norman","Altman_Irene","Pierce_Linda"
8809,5,1,"1993-06-21","21","06","1993",1,"Oen_Pat","Grimes_Rick","Leach_Cliff"
8809,4,3,"1993-06-21","21","06","1993",2,"Oen_Pat","Grimes_Rick","Leach_Cliff"
8809,4,4,"1993-06-21","21","06","1993",3,"Oen_Pat","Grimes_Rick","Leach_Cliff"
8810,5,5,"1993-05-26","26","05","1993",1,"Morgan_Janet","Lesemann_Jeff","Pierce_Linda"
8810,3,2,"1993-05-26","26","05","1993",2,"Morgan_Janet","Lesemann_Jeff","Pierce_Linda"
8810,4,4,"1993-05-26","26","05","1993",3,"Morgan_Janet","Lesemann_Jeff","Pierce_Linda"
8811,5,5,"1993-06-23","23","06","1993",1,"Gordon_Dave","Carter_Ann","Agran_Ray"
8811,3,1,"1993-06-23","23","06","1993",2,"Gordon_Dave","Carter_Ann","Agran_Ray"
8811,3,6,"1993-06-23","23","06","1993",3,"Gordon_Dave","Carter_Ann","Agran_Ray"
8812,3,3,"1993-06-24","24","06","1993",1,"Mccafferty_Anthony","Maher_Jim","Agran_Ray"
8812,4,1,"1993-06-24","24","06","1993",2,"Mccafferty_Anthony","Maher_Jim","Agran_Ray"
8812,5,6,"1993-06-24","24","06","1993",3,"Mccafferty_Anthony","Maher_Jim","Agran_Ray"
8813,4,5,"1993-05-28","28","05","1993",1,"S. Martin_Nancie","Boggs_Gene","Donahue_Brian"
8813,3,3,"1993-05-28","28","05","1993",2,"S. Martin_Nancie","Boggs_Gene","Donahue_Brian"
8813,4,5,"1993-05-28","28","05","1993",3,"S. Martin_Nancie","Boggs_Gene","Donahue_Brian"
8814,5,1,"1993-05-31","31","05","1993",1,"Gitlin_Ira","Palladino_Rosemary","Donahue_Brian"
8814,4,2,"1993-05-31","31","05","1993",2,"Gitlin_Ira","Palladino_Rosemary","Donahue_Brian"
8814,5,6,"1993-05-31","31","05","1993",3,"Gitlin_Ira","Palladino_Rosemary","Donahue_Brian"
8815,5,4,"1993-06-01","01","06","1993",1,"Carroll-Mann_Robin","Simpson_David","Gitlin_Ira"
8815,3,1,"1993-06-01","01","06","1993",2,"Carroll-Mann_Robin","Simpson_David","Gitlin_Ira"
8815,4,2,"1993-06-01","01","06","1993",3,"Carroll-Mann_Robin","Simpson_David","Gitlin_Ira"
8816,4,4,"1993-06-02","02","06","1993",1,"Winking_Charli","Dendy_Jim","Simpson_David"
8816,2,1,"1993-06-02","02","06","1993",2,"Winking_Charli","Dendy_Jim","Simpson_David"
8816,4,3,"1993-06-02","02","06","1993",3,"Winking_Charli","Dendy_Jim","Simpson_David"
8817,5,5,"2024-02-12","12","02","2024",1,"Wohl_Dan","Matturri_Donna","Krishnan_Sriram"
8817,3,1,"2024-02-12","12","02","2024",2,"Wohl_Dan","Matturri_Donna","Krishnan_Sriram"
8817,4,5,"2024-02-12","12","02","2024",3,"Wohl_Dan","Matturri_Donna","Krishnan_Sriram"
8818,5,5,"1993-06-03","03","06","1993",1,"Joseph_Richard","Shearon_Bernie","Simpson_David"
8818,4,3,"1993-06-03","03","06","1993",2,"Joseph_Richard","Shearon_Bernie","Simpson_David"
8818,4,6,"1993-06-03","03","06","1993",3,"Joseph_Richard","Shearon_Bernie","Simpson_David"
8819,5,4,"1993-06-04","04","06","1993",1,"Schaffner_Ron","Crowe_Joann","Shearon_Bernie"
8819,5,2,"1993-06-04","04","06","1993",2,"Schaffner_Ron","Crowe_Joann","Shearon_Bernie"
8819,5,3,"1993-06-04","04","06","1993",3,"Schaffner_Ron","Crowe_Joann","Shearon_Bernie"
8820,4,4,"1993-06-25","25","06","1993",1,"D'aleo_Angie","Filleul_Phil","Maher_Jim"
8820,3,2,"1993-06-25","25","06","1993",2,"D'aleo_Angie","Filleul_Phil","Maher_Jim"
8820,4,4,"1993-06-25","25","06","1993",3,"D'aleo_Angie","Filleul_Phil","Maher_Jim"
8821,4,3,"2024-02-13","13","02","2024",1,"Rudolph_Nicole","Jepson_Kat","Nguyen_Long"
8821,2,3,"2024-02-13","13","02","2024",2,"Rudolph_Nicole","Jepson_Kat","Nguyen_Long"
8821,4,2,"2024-02-13","13","02","2024",3,"Rudolph_Nicole","Jepson_Kat","Nguyen_Long"
8822,3,5,"1993-06-08","08","06","1993",1,"Gardner_Clair","Starkie_Rod","Elstein_Barbara"
8822,3,6,"1993-06-08","08","06","1993",2,"Gardner_Clair","Starkie_Rod","Elstein_Barbara"
8822,4,3,"1993-06-08","08","06","1993",3,"Gardner_Clair","Starkie_Rod","Elstein_Barbara"
8823,5,2,"2024-02-14","14","02","2024",1,"Kim_Elliott","Redzovic_Ilhana","Bacani_Vince"
8823,4,2,"2024-02-14","14","02","2024",2,"Kim_Elliott","Redzovic_Ilhana","Bacani_Vince"
8823,4,5,"2024-02-14","14","02","2024",3,"Kim_Elliott","Redzovic_Ilhana","Bacani_Vince"
8824,4,1,"2024-02-15","15","02","2024",1,"Bederman_David","Tyler_James","D'alessio_Diandra"
8824,2,1,"2024-02-15","15","02","2024",2,"Bederman_David","Tyler_James","D'alessio_Diandra"
8824,5,5,"2024-02-15","15","02","2024",3,"Bederman_David","Tyler_James","D'alessio_Diandra"
8825,3,4,"2024-02-16","16","02","2024",1,"Hayward_Mira","Bacani_Vince","Krishnan_Sriram"
8825,3,4,"2024-02-16","16","02","2024",2,"Hayward_Mira","Bacani_Vince","Krishnan_Sriram"
8825,4,2,"2024-02-16","16","02","2024",3,"Hayward_Mira","Bacani_Vince","Krishnan_Sriram"
8826,3,1,"2024-02-19","19","02","2024",1,"Clagett_Taylor","Bilodeau_Deb","D'alessio_Diandra"
8826,3,2,"2024-02-19","19","02","2024",2,"Clagett_Taylor","Bilodeau_Deb","D'alessio_Diandra"
8826,4,6,"2024-02-19","19","02","2024",3,"Clagett_Taylor","Bilodeau_Deb","D'alessio_Diandra"
8827,4,3,"2024-02-20","20","02","2024",1,"Matheny_Jesse","Gordon_Alex","Jepson_Kat"
8827,3,4,"2024-02-20","20","02","2024",2,"Matheny_Jesse","Gordon_Alex","Jepson_Kat"
8827,4,2,"2024-02-20","20","02","2024",3,"Matheny_Jesse","Gordon_Alex","Jepson_Kat"
8828,5,6,"2024-02-21","21","02","2024",1,"Hayward_Mira","Matheny_Jesse","Bilodeau_Deb"
8828,2,3,"2024-02-21","21","02","2024",2,"Hayward_Mira","Matheny_Jesse","Bilodeau_Deb"
8828,3,1,"2024-02-21","21","02","2024",3,"Hayward_Mira","Matheny_Jesse","Bilodeau_Deb"
8829,2,2,"2024-02-22","22","02","2024",1,"Hayward_Mira","Matheny_Jesse","Bilodeau_Deb"
8829,3,5,"2024-02-22","22","02","2024",2,"Hayward_Mira","Matheny_Jesse","Bilodeau_Deb"
8829,4,2,"2024-02-22","22","02","2024",3,"Hayward_Mira","Matheny_Jesse","Bilodeau_Deb"
8830,5,6,"2024-02-23","23","02","2024",1,"Marcus_Matthew","Krishnan_Suresh","Sands_Emily"
8830,4,4,"2024-02-23","23","02","2024",2,"Marcus_Matthew","Krishnan_Suresh","Sands_Emily"
8830,5,2,"2024-02-23","23","02","2024",3,"Marcus_Matthew","Krishnan_Suresh","Sands_Emily"
8831,2,2,"2024-02-26","26","02","2024",1,"Watson_Jared","Goldstein_Ben","Pannullo_Cris"
8831,4,1,"2024-02-26","26","02","2024",2,"Watson_Jared","Goldstein_Ben","Pannullo_Cris"
8831,4,3,"2024-02-26","26","02","2024",3,"Watson_Jared","Goldstein_Ben","Pannullo_Cris"
8832,3,1,"2024-02-27","27","02","2024",1,"Wang_Yungsheng","Sibley_David","Wilson_Hannah"
8832,3,1,"2024-02-27","27","02","2024",2,"Wang_Yungsheng","Sibley_David","Wilson_Hannah"
8832,5,2,"2024-02-27","27","02","2024",3,"Wang_Yungsheng","Sibley_David","Wilson_Hannah"
8833,3,5,"2024-02-28","28","02","2024",1,"Raut_Yogesh","Dearruda_Jake","Cascone_Nick"
8833,3,3,"2024-02-28","28","02","2024",2,"Raut_Yogesh","Dearruda_Jake","Cascone_Nick"
8833,4,5,"2024-02-28","28","02","2024",3,"Raut_Yogesh","Dearruda_Jake","Cascone_Nick"
8834,4,5,"2024-02-29","29","02","2024",1,"Zaheer_Juveria","Belle_Kevin","De Guzman_Luigi"
8834,3,3,"2024-02-29","29","02","2024",2,"Zaheer_Juveria","Belle_Kevin","De Guzman_Luigi"
8834,3,4,"2024-02-29","29","02","2024",3,"Zaheer_Juveria","Belle_Kevin","De Guzman_Luigi"
8835,3,1,"2024-03-01","01","03","2024",1,"Saak_Josh","Henegar_Brian","Webb_Stephen"
8835,4,1,"2024-03-01","01","03","2024",2,"Saak_Josh","Henegar_Brian","Webb_Stephen"
8835,5,4,"2024-03-01","01","03","2024",3,"Saak_Josh","Henegar_Brian","Webb_Stephen"
8836,3,1,"2024-03-04","04","03","2024",1,"Barinholtz_Ike","Klapper_Melissa","Lalonde_Ray"
8836,3,2,"2024-03-04","04","03","2024",2,"Barinholtz_Ike","Klapper_Melissa","Lalonde_Ray"
8836,3,4,"2024-03-04","04","03","2024",3,"Barinholtz_Ike","Klapper_Melissa","Lalonde_Ray"
8837,3,5,"2024-03-05","05","03","2024",1,"Stanton_Emmett","Bolsen_Justin","Chan_Ben"
8837,3,5,"2024-03-05","05","03","2024",2,"Stanton_Emmett","Bolsen_Justin","Chan_Ben"
8837,4,3,"2024-03-05","05","03","2024",3,"Stanton_Emmett","Bolsen_Justin","Chan_Ben"
8838,4,1,"2024-03-06","06","03","2024",1,"Mcshane_Sean","Bilodeau_Deb","Meyer_Troy"
8838,3,4,"2024-03-06","06","03","2024",2,"Mcshane_Sean","Bilodeau_Deb","Meyer_Troy"
8838,4,6,"2024-03-06","06","03","2024",3,"Mcshane_Sean","Bilodeau_Deb","Meyer_Troy"
8839,3,5,"2024-03-07","07","03","2024",1,"Barinholtz_Ike","Chan_Ben","Watson_Jared"
8839,4,2,"2024-03-07","07","03","2024",2,"Barinholtz_Ike","Chan_Ben","Watson_Jared"
8839,4,3,"2024-03-07","07","03","2024",3,"Barinholtz_Ike","Chan_Ben","Watson_Jared"
8840,4,6,"2024-03-08","08","03","2024",1,"Sands_Emily","Raut_Yogesh","Sibley_David"
8840,3,6,"2024-03-08","08","03","2024",2,"Sands_Emily","Raut_Yogesh","Sibley_David"
8840,4,3,"2024-03-08","08","03","2024",3,"Sands_Emily","Raut_Yogesh","Sibley_David"
8841,3,2,"2024-03-11","11","03","2024",1,"Henegar_Brian","Meyer_Troy","De Guzman_Luigi"
8841,2,1,"2024-03-11","11","03","2024",2,"Henegar_Brian","Meyer_Troy","De Guzman_Luigi"
8841,5,6,"2024-03-11","11","03","2024",3,"Henegar_Brian","Meyer_Troy","De Guzman_Luigi"
8842,5,1,"2024-03-12","12","03","2024",1,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8842,4,2,"2024-03-12","12","03","2024",2,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8842,5,6,"2024-03-12","12","03","2024",3,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8843,5,1,"2024-03-13","13","03","2024",1,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8843,2,2,"2024-03-13","13","03","2024",2,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8843,3,3,"2024-03-13","13","03","2024",3,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8844,5,3,"2024-03-14","14","03","2024",1,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8844,3,6,"2024-03-14","14","03","2024",2,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8844,4,3,"2024-03-14","14","03","2024",3,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8845,3,2,"2024-03-15","15","03","2024",1,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8845,2,1,"2024-03-15","15","03","2024",2,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8845,4,2,"2024-03-15","15","03","2024",3,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8846,5,1,"2024-03-18","18","03","2024",1,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8846,3,1,"2024-03-18","18","03","2024",2,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8846,5,6,"2024-03-18","18","03","2024",3,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8847,4,4,"1997-03-11","11","03","1997",1,"Davison_Mike","Grey_David","Slyer_Linda"
8847,4,3,"1997-03-11","11","03","1997",2,"Davison_Mike","Grey_David","Slyer_Linda"
8847,4,4,"1997-03-11","11","03","1997",3,"Davison_Mike","Grey_David","Slyer_Linda"
8848,5,1,"2024-03-19","19","03","2024",1,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8848,3,6,"2024-03-19","19","03","2024",2,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8848,4,3,"2024-03-19","19","03","2024",3,"Chan_Ben","Meyer_Troy","Raut_Yogesh"
8849,5,1,"2024-03-20","20","03","2024",1,"He_Andrew","Mueller_Pam","Pawson_Dan"
8849,3,1,"2024-03-20","20","03","2024",2,"He_Andrew","Mueller_Pam","Pawson_Dan"
8849,3,4,"2024-03-20","20","03","2024",3,"He_Andrew","Mueller_Pam","Pawson_Dan"
8850,4,4,"2024-03-21","21","03","2024",1,"Kelly_Larissa","Zuffranieri_Jason","Cooper_Leonard"
8850,4,2,"2024-03-21","21","03","2024",2,"Kelly_Larissa","Zuffranieri_Jason","Cooper_Leonard"
8850,5,3,"2024-03-21","21","03","2024",3,"Kelly_Larissa","Zuffranieri_Jason","Cooper_Leonard"
